Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],X-averaged cell temperature [K]
17.2,0.0680616,3.777141914887921,0.11269640032076209,298.15
17.233333333333334,0.0680616,3.7761533075432774,0.11496512032076193,298.15
17.26666666666667,0.0680616,3.7751771517346624,0.11723384032076213,298.15
17.3,0.0680616,3.7742133882345157,0.119502560320762,298.15
17.333333333333332,0.0680616,3.7732619516218877,0.12177128032076195,298.15
17.366666666666667,0.0680616,3.7723227705554465,0.12404000032076215,298.15
17.4,0.0680616,3.7713957680304593,0.12630872032076212,298.15
17.433333333333334,0.0680616,3.7704808616205,0.12857744032076232,298.15
17.466666666666665,0.0680616,3.7695779637050038,0.1308461603207624,298.15
17.5,0.0680616,3.7686869816841946,0.1331148803207626,298.15
17.53333333333333,0.0680616,3.7678078181751955,0.13538360032076258,298.15
17.566666666666666,0.0680616,3.766940371233374,0.1376523203207625,298.15
17.6,0.0680616,3.766084534517577,0.13992104032076227,298.15
17.633333333333333,0.06806160000000001,3.765240197492942,0.1421897603207622,298.15
17.666666666666668,0.0680616,3.7644072456250135,0.14445848032076192,298.15
17.7,0.06806160000000004,3.7635855605844797,0.14672720032076192,298.15
17.733333333333334,0.0680616,3.7627750202012993,0.148995920320762,298.15
17.766666666666666,0.0680616,3.7619754997369443,0.1512646403207618,298.15
17.8,0.0680616,3.7611868706500524,0.1535333603207621,298.15
17.833333333333332,0.0680616,3.7604090018659004,0.15580208032076215,298.15
17.866666666666667,0.0680616,3.759641759910125,0.1580708003207619,298.15
17.9,0.0680616,3.758885009415604,0.1603395203207621,298.15
17.933333333333334,0.0680616,3.7581386126371785,0.16260824032076193,298.15
17.96666666666667,0.0680616,3.757402431382709,0.16487696032076188,298.15
18.0,0.0680616,3.756676326320165,0.16714568032076188,298.15
18.03333333333333,0.0680616,3.755960157722131,0.16941440032076166,298.15
18.066666666666666,0.0680616,3.7552537858676325,0.1716831203207618,298.15
18.099999999999998,0.0680616,3.7545570714463983,0.17395184032076183,298.15
18.133333333333333,0.0680616,3.7538698758296523,0.17622056032076175,298.15
18.166666666666664,0.0680616,3.753192061327919,0.17848928032076178,298.15
18.2,0.06806159999999999,3.7525234913424477,0.18075800032076195,298.15
18.233333333333334,0.0680616,3.7518640304158377,0.18302672032076175,298.15
18.266666666666666,0.0680616,3.7512135440402052,0.18529544032076187,298.15
18.3,0.0680616,3.7505718990564323,0.1875641603207618,298.15
18.333333333333332,0.0680616,3.7499389552104545,0.18983288032076193,298.15
18.366666666666667,0.0680616,3.749314586812986,0.19210160032076204,298.15
18.4,0.0680616,3.748698662062996,0.19437032032076226,298.15
18.433333333333334,0.0680616,3.7480910485666854,0.1966390403207621,298.15
18.46666666666666,0.0680616,3.7474916133290743,0.19890776032076202,298.15
18.5,0.0680616,3.746900222286522,0.201176480320762,298.15
18.533333333333335,0.0680616,3.7463167398700454,0.20344520032076227,298.15
18.566666666666666,0.0680616,3.745741028563775,0.20571392032076233,298.15
18.6,0.0680616,3.7451729484565472,0.20798264032076225,298.15
18.633333333333333,0.0680616,3.7446123567805354,0.2102513603207625,298.15
18.666666666666668,0.0680616,3.744059107428391,0.21252008032076272,298.15
18.7,0.0680616,3.743513050437633,0.21478880032076253,298.15
18.733333333333334,0.0680616,3.742974031428358,0.21705752032076228,298.15
18.766666666666666,0.0680616,3.742441890977688,0.21932624032076234,298.15
18.8,0.0680616,3.7419164639114295,0.2215949603207625,298.15
18.833333333333332,0.0680616,3.7413975784902127,0.22386368032076248,298.15
18.866666666666667,0.0680616,3.7408850554634885,0.22613240032076223,298.15
18.9,0.0680616,3.7403787069600782,0.22840112032076226,298.15
18.933333333333334,0.0680616,3.739878335178235,0.23066984032076218,298.15
18.966666666666665,0.0680616,3.7393837308310727,0.2329385603207624,298.15
19.0,0.0680616,3.7388946712946027,0.23520728032076224,298.15
19.033333333333335,0.06806159999999999,3.738410918395115,0.23747600032076244,298.15
19.066666666666666,0.06806160000000006,3.7379322157602224,0.23974472032076222,298.15
19.1,0.0680616,3.737458285643365,0.24201344032076225,298.15
19.133333333333333,0.06806159999999999,3.736988825115304,0.24428216032076217,298.15
19.166666666666668,0.0680616,3.736523501498762,0.2465508803207624,298.15
19.2,0.0680616,3.7360619469055294,0.24881960032076245,298.15
19.233333333333334,0.0680616,3.7356037517219733,0.2510883203207626,298.15
19.266666666666666,0.06806159999999997,3.7351484568840854,0.2533570403207624,298.15
19.3,0.06806159999999997,3.734695544795052,0.2556257603207622,298.15
19.333333333333332,0.06806159999999999,3.7342444287789576,0.2578944803207624,298.15
19.366666666666667,0.0680616,3.7337944414004776,0.26016320032076257,298.15
19.4,0.0680616,3.73334482119228,0.2624319203207627,298.15
19.433333333333334,0.0680616,3.73289469581966,0.26470064032076257,298.15
19.466666666666665,0.0680616,3.732443070646098,0.2669693603207626,298.15
19.5,0.0680616,3.7319888136288872,0.26923808032076274,298.15
19.533333333333335,0.0680616,3.7315306438357987,0.2715068003207627,298.15
19.566666666666666,0.0680616,3.7310671241298947,0.27377552032076236,298.15
19.6,0.0680616,3.7305966598429494,0.27604424032076214,298.15
19.633333333333333,0.0680616,3.730117504786744,0.27831296032076236,298.15
19.666666666666668,0.0680616,3.729627774944604,0.2805816803207622,298.15
19.7,0.0680616,3.729125468880484,0.28285040032076225,298.15
19.733333333333334,0.0680616,3.728608492759703,0.2851191203207625,298.15
19.766666666666666,0.06806159999999999,3.7280746874084714,0.2873878403207624,298.15
19.8,0.0680616,3.7275218552958336,0.28965656032076215,298.15
19.833333333333332,0.0680616,3.7269477865017184,0.2919252803207618,298.15
19.866666666666664,0.0680616,3.7263502715923944,0.2941940003207618,298.15
19.9,0.0680616,3.725727170990279,0.2964627203207623,298.15
19.933333333333334,0.0680616,3.7250763947244456,0.29873144032076243,298.15
19.966666666666665,0.0680616,3.724395954310507,0.3010001603207622,298.15
19.999999999999996,0.06806159999999999,3.7236840101010698,0.3032688803207623,298.15
20.033333333333335,0.06806159999999997,3.722938914406353,0.3055376003207629,298.15
20.066666666666666,0.0680616,3.7221592738377938,0.3078063203207632,298.15
20.1,0.0680616,3.7213440052016593,0.31007504032076305,298.15
20.133333333333333,0.0680616,3.7204924159566026,0.31234376032076283,298.15
20.166666666666668,0.0680616,3.7196042742324753,0.3146124803207629,298.15
20.2,0.0680616,3.7186798794894065,0.31688120032076317,298.15
20.233333333333334,0.0680616,3.7177201238893374,0.3191499203207629,298.15
20.266666666666666,0.0680616,3.716726562620324,0.321418640320763,298.15
20.3,0.06806159999999999,3.7157014300203035,0.32368736032076284,298.15
20.333333333333332,0.0680616,3.7146476629759655,0.32595608032076284,298.15
20.366666666666667,0.0680616,3.7135688870626393,0.3282248003207629,298.15
20.4,0.06806159999999996,3.712469372913962,0.33049352032076273,298.15
20.433333333333334,0.0680616,3.7113539631333397,0.3327622403207631,298.15
20.466666666666665,0.0680616,3.7102279632191717,0.33503096032076346,298.15
20.5,0.0680616,3.7090970278451714,0.3372996803207634,298.15
20.533333333333335,0.0680616,3.7079669698771336,0.33956840032076346,298.15
20.566666666666666,0.0680616,3.7068437232337974,0.34183712032076313,298.15
20.6,0.06806160000000001,3.705732982379996,0.3441058403207628,298.15
20.633333333333333,0.0680616,3.7046402144895496,0.346374560320763,298.15
20.666666666666668,0.0680616,3.703570451201848,0.3486432803207628,298.15
20.699999999999996,0.0680616,3.7025281930876193,0.35091200032076264,298.15
20.733333333333334,0.0680616,3.701517315908566,0.3531807203207624,298.15
20.766666666666666,0.0680616,3.700541014219927,0.3554494403207625,298.15
20.8,0.0680616,3.699601776796502,0.35771816032076226,298.15
20.833333333333332,0.06806159999999997,3.6987013860823734,0.3599868803207622,298.15
20.866666666666667,0.06806159999999997,3.697840954585196,0.3622556003207625,298.15
20.9,0.0680616,3.6970209557692444,0.3645243203207625,298.15
20.933333333333334,0.06806159999999997,3.696241300679455,0.36679304032076215,298.15
20.966666666666665,0.0680616,3.6955014079646555,0.36906176032076193,298.15
21.0,0.06806159999999999,3.6948002853332285,0.3713304803207622,298.15
21.033333333333335,0.06806159999999999,3.6941365855072683,0.37359920032076244,298.15
21.066666666666666,0.0680616,3.693508707993853,0.3758679203207623,298.15
21.1,0.0680616,3.6929148569016723,0.3781366403207625,298.15
21.133333333333333,0.0680616,3.6923531047300955,0.3804053603207626,298.15
21.166666666666668,0.0680616,3.6918214477227935,0.38267408032076267,298.15
21.2,0.0680616,3.691317852996881,0.3849428003207625,298.15
21.233333333333334,0.0680616,3.690840297690927,0.38721152032076256,298.15
21.266666666666666,0.0680616,3.690386800611829,0.3894802403207628,298.15
21.3,0.0680616,3.689955447044339,0.39174896032076295,298.15
21.333333333333332,0.0680616,3.6895444074873858,0.39401768032076295,298.15
21.366666666666667,0.0680616,3.6891519511122137,0.396286400320763,298.15
21.399999999999995,0.0680616,3.688776454719328,0.398555120320763,298.15
21.433333333333334,0.0680616,3.6884164054942223,0.400823840320763,298.15
21.466666666666665,0.0680616,3.6880704098238484,0.40309256032076324,298.15
21.5,0.0680616,3.687737188693528,0.40536128032076296,298.15
21.533333333333328,0.0680616,3.687415572644656,0.40763000032076296,298.15
21.566666666666666,0.0680616,3.687104500455907,0.409898720320763,298.15
21.6,0.0680616,3.686803014004778,0.41216744032076297,298.15
21.633333333333333,0.0680616,3.6865102520630773,0.4144361603207629,298.15
21.666666666666668,0.0680616,3.686225444271343,0.41670488032076286,298.15
21.7,0.0680616,3.685947905277392,0.41897360032076325,298.15
21.733333333333334,0.0680616,3.68567702954488,0.4212423203207634,298.15
21.766666666666666,0.0680616,3.6854122783067162,0.4235110403207633,298.15
21.8,0.0680616,3.6851531801891477,0.42577976032076337,298.15
21.833333333333332,0.0680616,3.6848993231697897,0.4280484803207632,298.15
21.866666666666667,0.0680616,3.6846503490932276,0.4303172003207635,298.15
21.9,0.0680616,3.684405948682387,0.4325859203207636,298.15
21.933333333333334,0.0680616,3.6841658569857936,0.4348546403207635,298.15
21.966666666666665,0.0680616,3.6839298492515495,0.4371233603207633,298.15
22.0,0.0680616,3.6836977372121136,0.43939208032076343,298.15
22.033333333333335,0.0680616,3.683469365754988,0.4416608003207634,298.15
22.066666666666666,0.06806160000000001,3.6832446099482627,0.4439295203207631,298.15
22.1,0.0680616,3.683023372387266,0.44619824032076344,298.15
22.133333333333333,0.0680616,3.6828055808276416,0.4484669603207636,298.15
22.166666666666668,0.0680616,3.6825911859631755,0.45073568032076355,298.15
22.2,0.0680616,3.682380160542403,0.4530044003207634,298.15
22.23333333333333,0.0680616,3.682172494663412,0.45527312032076317,298.15
22.266666666666666,0.0680616,3.68196819817664,0.4575418403207634,298.15
22.3,0.0680616,3.681767297590424,0.4598105603207635,298.15
22.333333333333332,0.06806159999999997,3.681569833750337,0.46207928032076334,298.15
22.366666666666667,0.0680616,3.6813758615698666,0.4643480003207634,298.15
22.4,0.0680616,3.6811854487399196,0.46661672032076346,298.15
22.433333333333334,0.0680616,3.6809986752822073,0.4688854403207635,298.15
22.466666666666665,0.0680616,3.680815631879668,0.47115416032076346,298.15
22.5,0.06806160000000001,3.6806364190304746,0.4734228803207632,298.15
22.533333333333335,0.0680616,3.680461145979452,0.47569160032076335,298.15
22.566666666666666,0.0680616,3.6802899295383815,0.47796032032076363,298.15
22.6,0.0680616,3.6801228926923137,0.48022904032076363,298.15
22.633333333333333,0.0680616,3.679960162828345,0.48249776032076347,298.15
22.666666666666668,0.0680616,3.6798018693255843,0.4847664803207635,298.15
22.7,0.0680616,3.6796481401041747,0.48703520032076364,298.15
22.733333333333334,0.0680616,3.6794990964731475,0.48930392032076364,298.15
22.766666666666666,0.0680616,3.679354845317399,0.49157264032076353,298.15
22.8,0.0680616,3.67921546716689,0.4938413603207638,298.15
22.833333333333332,0.0680616,3.679080998149828,0.4961100803207641,298.15
22.866666666666667,0.0680616,3.678951403372006,0.498378800320764,298.15
22.9,0.0680616,3.6788265394387585,0.5006475203207641,298.15
22.93333333333333,0.0680616,3.6787061057803125,0.5029162403207639,298.15
22.966666666666665,0.0680616,3.6785895899441634,0.5051849603207639,298.15
23.0,0.0680616,3.678476222451342,0.5074536803207639,298.15
23.033333333333335,0.06806160000000001,3.6783649696535785,0.5097224003207639,298.15
23.066666666666663,0.0680616,3.6782545970420455,0.5119911203207638,298.15
23.1,0.0680616,3.6781438134698967,0.5142598403207641,298.15
23.133333333333333,0.0680616,3.6780314575125024,0.516528560320764,298.15
23.166666666666668,0.0680616,3.6779166481321814,0.518797280320764,298.15
23.2,0.0680616,3.6777988397073957,0.5210660003207638,298.15
23.233333333333334,0.0680616,3.677677783389858,0.5233347203207641,298.15
23.266666666666666,0.0680616,3.6775534400593544,0.5256034403207643,298.15
