0,1000.0244519938055
1.851851851851851E-6,1000.0244576280102
3.703703703703702E-6,1000.0244839594363
5.555555555555553E-6,1000.0245309880846
7.407407407407404E-6,1000.0245987139547
9.259259259259256E-6,1000.0246871370467
1.1111111111111107E-5,1000.0247962573605
1.2962962962962957E-5,1000.0249265011801
1.481481481481481E-5,1000.0250781907282
1.666666666666666E-5,1000.0252513260044
1.851851851851851E-5,1000.0254459070092
2.0370370370370362E-5,1000.0256619337424
2.2222222222222213E-5,1000.0258994062038
2.4074074074074064E-5,1000.0261588769051
2.5925925925925918E-5,1000.0264411168275
2.7777777777777766E-5,1000.026746125971
2.962962962962962E-5,1000.027073904336
3.148148148148147E-5,1000.0274244519221
3.333333333333332E-5,1000.0277977687296
3.5185185185185176E-5,1000.0281955552853
3.703703703703703E-5,1000.0286178680942
3.888888888888888E-5,1000.0290647071572
4.0740740740740725E-5,1000.0295360724737
4.259259259259258E-5,1000.0300319640442
4.444444444444443E-5,1000.030552381868
4.629629629629629E-5,1000.0311054370889
4.814814814814814E-5,1000.0316833091706
4.999999999999999E-5,1000.0322859981137
5.185185185185184E-5,1000.0329135039178
5.370370370370369E-5,1000.0335658265831
5.5555555555555545E-5,1000.0342429661093
5.740740740740739E-5,1000.0349960134689
5.925925925925925E-5,1000.0357586611448
6.11111111111111E-5,1000.0365309091377
6.296296296296295E-5,1000.0373127574474
6.481481481481479E-5,1000.038104206074
6.666666666666664E-5,1000.0389052550172
6.85185185185185E-5,1000.040065502702
7.037037037037035E-5,1000.041105645955
7.222222222222219E-5,1000.0420256847764
7.407407407407406E-5,1000.042825619166
7.59259259259259E-5,1000.0435054491242
7.777777777777775E-5,1000.0440651746508
7.962962962962961E-5,1000.046932525056
8.148148148148146E-5,1000.0487461897683
8.33333333333333E-5,1000.0495061687875
8.518518518518516E-5,1000.0492124621138
8.7037037037037E-5,1000.0478650697473
8.888888888888885E-5,1000.0454639916878
9.07407407407407E-5,1000.0588656183801
9.259259259259257E-5,1000.0646994954692
9.444444444444442E-5,1000.0629656229556
9.629629629629628E-5,1000.0536640008393
9.814814814814814E-5,1000.0367946291199
9.999999999999999E-5,1000.0123575077979
1.0208333333333333E-4,1000.0061175707164
1.0416666666666666E-4,1000.0015856259121
1.0624999999999998E-4,999.9987616733852
1.0833333333333331E-4,999.9976457131359
1.1041666666666664E-4,999.9982377451639
1.1249999999999997E-4,1000.0005377694694
1.145833333333333E-4,1000.0016311173481
1.1666666666666667E-4,1000.0016998191641
1.1874999999999999E-4,1000.0007438749172
1.2083333333333333E-4,999.9987632846078
1.2291666666666665E-4,999.9957580482356
1.25E-4,999.9917281658009
1.2685185185185184E-4,999.9742092759982
1.287037037037037E-4,999.9619084892897
1.3055555555555555E-4,999.9548258056753
1.3240740740740742E-4,999.9529612251551
1.3425925925925926E-4,999.956314747729
1.361111111111111E-4,999.9648863733971
1.3796296296296294E-4,999.9626376806929
1.398148148148148E-4,999.9611324383146
1.4166666666666665E-4,999.9603706462627
1.435185185185185E-4,999.9603523045367
1.4537037037037036E-4,999.961077413137
1.472222222222222E-4,999.9625459720633
1.4907407407407407E-4,999.9624495681803
1.509259259259259E-4,999.9624524335134
1.5277777777777775E-4,999.9625545680624
1.546296296296296E-4,999.9627559718276
1.5648148148148146E-4,999.9630566448088
1.583333333333333E-4,999.9634565870062
1.6018518518518516E-4,999.9636252895668
1.62037037037037E-4,999.9638015510072
1.6388888888888885E-4,999.9639853713278
1.6574074074074071E-4,999.9641767505282
1.6759259259259255E-4,999.9643756886089
1.694444444444444E-4,999.9645821855695
1.7129629629629624E-4,999.9647494951207
1.731481481481481E-4,999.964911881523
1.7499999999999994E-4,999.9650693447767
1.7685185185185178E-4,999.9652218848817
1.7870370370370365E-4,999.9653695018376
1.805555555555555E-4,999.965512195645
1.8240740740740733E-4,999.965643667068
1.842592592592592E-4,999.9657689051837
1.8611111111111104E-4,999.9658879099924
1.8796296296296288E-4,999.9660006814937
1.8981481481481475E-4,999.9661072196881
1.916666666666666E-4,999.9662075245752
1.9351851851851846E-4,999.9663009500965
1.9537037037037027E-4,999.9663882792587
1.972222222222221E-4,999.9664695120617
1.9907407407407395E-4,999.9665446485059
2.009259259259258E-4,999.966613688591
2.0277777777777766E-4,999.9666766323172
2.046296296296295E-4,999.9667334894424
2.0648148148148137E-4,999.9667844864185
2.083333333333332E-4,999.9668296232458
2.1018518518518505E-4,999.9668688999241
2.120370370370369E-4,999.9669023164536
2.1388888888888876E-4,999.9669298728342
2.1574074074074063E-4,999.9669511412811
2.1759259259259252E-4,999.9669668551052
2.1944444444444436E-4,999.9669770143066
2.2129629629629626E-4,999.9669816188854
2.2314814814814813E-4,999.9669806688416
2.25E-4,999.9669741641749
0,1067.0369854344194
1.851851851851851E-6,1067.0450299159409
3.703703703703702E-6,1067.0668998157685
5.555555555555553E-6,1067.1025951339018
7.407407407407404E-6,1067.1521158703413
9.259259259259256E-6,1067.215462025087
1.1111111111111107E-5,1067.2926335981388
1.2962962962962957E-5,1067.3831832330204
1.481481481481481E-5,1067.4813968546
1.666666666666666E-5,1067.587274462878
1.851851851851851E-5,1067.7008160578537
2.0370370370370362E-5,1067.8220216395277
2.2222222222222213E-5,1067.9508912078995
2.4074074074074064E-5,1068.083874568211
2.5925925925925918E-5,1068.2111479724597
2.7777777777777766E-5,1068.3327114206454
2.962962962962962E-5,1068.448564912768
3.148148148148147E-5,1068.558708448828
3.333333333333332E-5,1068.663142028825
3.5185185185185176E-5,1068.7546734940709
3.703703703703703E-5,1068.8182891237525
3.888888888888888E-5,1068.8539889178692
4.0740740740740725E-5,1068.8617728764211
4.259259259259258E-5,1068.8416409994086
4.444444444444443E-5,1068.793593286831
4.629629629629629E-5,1068.7058616514612
4.814814814814814E-5,1068.557030482067
4.999999999999999E-5,1068.3470997786485
5.185185185185184E-5,1068.0760695412055
5.370370370370369E-5,1067.7439397697383
5.5555555555555545E-5,1067.3507104642465
5.740740740740739E-5,1066.8788411182343
5.925925925925925E-5,1066.299487825786
6.11111111111111E-5,1065.612650586901
6.296296296296295E-5,1064.8183294015798
6.481481481481479E-5,1063.916524269822
6.666666666666664E-5,1062.907235191628
6.85185185185185E-5,1061.7659472346681
7.037037037037035E-5,1060.4559807441951
7.222222222222219E-5,1058.9773357202087
7.407407407407406E-5,1057.330012162709
7.59259259259259E-5,1055.5140100716962
7.777777777777775E-5,1053.52932944717
7.962962962962961E-5,1051.3436764019575
8.148148148148146E-5,1048.9131893153956
8.33333333333333E-5,1046.2378681874843
8.518518518518516E-5,1043.3177130182237
8.7037037037037E-5,1040.152723807614
8.888888888888885E-5,1036.7429005556546
9.07407407407407E-5,1033.0482403248777
9.259259259259257E-5,1029.019697520792
9.444444444444442E-5,1024.6572721433977
9.629629629629628E-5,1019.9609641926943
9.814814814814814E-5,1014.9307736686823
9.999999999999999E-5,1009.5667005713614
1.0208333333333333E-4,1008.5420719690559
1.0416666666666666E-4,1007.5255298298306
1.0624999999999998E-4,1006.517074153685
1.0833333333333331E-4,1005.5167049406198
1.1041666666666664E-4,1004.5244221906346
1.1249999999999997E-4,1003.5402259037294
1.145833333333333E-4,1002.5615730179888
1.1666666666666667E-4,1001.5858045206317
1.1874999999999999E-4,1000.6129204116576
1.2083333333333333E-4,999.6429206910667
1.2291666666666665E-4,998.6758053588594
1.25E-4,997.711574415035
1.2685185185185184E-4,992.6516886931448
1.287037037037037E-4,987.8444076622801
1.3055555555555555E-4,983.289731322441
1.3240740740740742E-4,978.9876596736274
1.3425925925925926E-4,974.9381927158393
1.361111111111111E-4,971.1413304490769
1.3796296296296294E-4,967.5598643208899
1.398148148148148E-4,964.1678857194094
1.4166666666666665E-4,960.965394644635
1.435185185185185E-4,957.952391096567
1.4537037037037036E-4,955.1288750752053
1.472222222222222E-4,952.4948465805502
1.4907407407407407E-4,950.0206974139021
1.509259259259259E-4,947.6859187202294
1.5277777777777775E-4,945.4905104995324
1.546296296296296E-4,943.4344727518113
1.5648148148148146E-4,941.5178054770658
1.583333333333333E-4,939.7405086752959
1.6018518518518516E-4,938.0790107055926
1.62037037037037E-4,936.5174493307726
1.6388888888888885E-4,935.0558245508352
1.6574074074074071E-4,933.6941363657809
1.6759259259259255E-4,932.4323847756098
1.694444444444444E-4,931.2705697803217
1.7129629629629624E-4,930.1901965327037
1.731481481481481E-4,929.1794502545382
1.7499999999999994E-4,928.2383309458254
1.7685185185185178E-4,927.3668386065651
1.7870370370370365E-4,926.5649732367575
1.805555555555555E-4,925.8327348364024
1.8240740740740733E-4,925.1560175160854
1.842592592592592E-4,924.5265043374121
1.8611111111111104E-4,923.9441953003824
1.8796296296296288E-4,923.4090904049964
1.8981481481481475E-4,922.9211896512543
1.916666666666666E-4,922.4804930391558
1.9351851851851846E-4,922.0766928648652
1.9537037037037027E-4,921.7044783048366
1.972222222222221E-4,921.36384935907
1.9907407407407395E-4,921.0548060275654
2.009259259259258E-4,920.7773483103231
2.0277777777777766E-4,920.5314762073428
2.046296296296295E-4,920.3101455559039
2.0648148148148137E-4,920.1106656799531
2.083333333333332E-4,919.9330365794902
2.1018518518518505E-4,919.7772582545157
2.120370370370369E-4,919.6433307050293
2.1388888888888876E-4,919.5312539310312
2.1574074074074063E-4,919.4367959167223
2.1759259259259252E-4,919.359656178293
2.1944444444444436E-4,919.2998347157435
2.2129629629629626E-4,919.2573315290738
2.2314814814814813E-4,919.2321466182839
2.25E-4,919.2242799833739
0,1125.6032991323798
1.851851851851851E-6,1125.5967300555826
3.703703703703702E-6,1125.5737619648141
5.555555555555553E-6,1125.5343948600746
7.407407407407404E-6,1125.4786287413642
9.259259259259256E-6,1125.4064636086828
1.1111111111111107E-5,1125.3178994620303
1.2962962962962957E-5,1125.2121559406328
1.481481481481481E-5,1125.0814134203833
1.666666666666666E-5,1124.9256719012808
1.851851851851851E-5,1124.7449313833258
2.0370370370370362E-5,1124.5391918665186
2.2222222222222213E-5,1124.3084533508588
2.4074074074074064E-5,1124.0475503373189
2.5925925925925918E-5,1123.74399365825
2.7777777777777766E-5,1123.3977833136526
2.962962962962962E-5,1123.008919303526
3.148148148148147E-5,1122.577401627871
3.333333333333332E-5,1122.103230286687
3.5185185185185176E-5,1121.5766912039335
3.703703703703703E-5,1120.9803594429452
3.888888888888888E-5,1120.3142350037224
4.0740740740740725E-5,1119.5783178862648
4.259259259259258E-5,1118.7726080905727
4.444444444444443E-5,1117.8971056166456
4.629629629629629E-5,1116.9372982536086
4.814814814814814E-5,1115.8705998056494
4.999999999999999E-5,1114.6970102727685
5.185185185185184E-5,1113.4165296549654
5.370370370370369E-5,1112.029157952241
5.5555555555555545E-5,1110.534895164594
5.740740740740739E-5,1108.9141751908323
5.925925925925925E-5,1107.1391716087128
6.11111111111111E-5,1105.209884418235
6.296296296296295E-5,1103.1263136193998
6.481481481481479E-5,1100.8884592122067
6.666666666666664E-5,1098.4963211966558
6.85185185185185E-5,1095.9251171250003
7.037037037037035E-5,1093.1419631638578
7.222222222222219E-5,1090.1468593132286
7.407407407407406E-5,1086.9398055731124
7.59259259259259E-5,1083.5208019435095
7.777777777777775E-5,1079.8898484244196
7.962962962962961E-5,1076.0169907239526
8.148148148148146E-5,1071.8648471602157
8.33333333333333E-5,1067.433417733209
8.518518518518516E-5,1062.7227024429321
8.7037037037037E-5,1057.7327012893857
8.888888888888885E-5,1052.4634142725693
9.07407407407407E-5,1046.8800849546442
9.259259259259257E-5,1040.9418900746873
9.444444444444442E-5,1034.6488296326982
9.629629629629628E-5,1028.000903628677
9.814814814814814E-5,1020.9981120626239
9.999999999999999E-5,1013.6404549345388
1.0208333333333333E-4,1012.2437827876261
1.0416666666666666E-4,1010.8512505357737
1.0624999999999998E-4,1009.4628581789824
1.0833333333333331E-4,1008.0786057172518
1.1041666666666664E-4,1006.6984931505822
1.1249999999999997E-4,1005.3225204789733
1.145833333333333E-4,1003.9491827849652
1.1666666666666667E-4,1002.5769158698859
1.1874999999999999E-4,1001.2057197337358
1.2083333333333333E-4,999.8355943765146
1.2291666666666665E-4,998.4665397982224
1.25E-4,997.098555998859
1.2685185185185184E-4,989.8654921784793
1.287037037037037E-4,982.911212046202
1.3055555555555555E-4,976.2357156020269
1.3240740740740742E-4,969.8390028459543
1.3425925925925926E-4,963.7210737779841
1.361111111111111E-4,957.8819283981163
1.3796296296296294E-4,952.2876214047981
1.398148148148148E-4,946.9153045918638
1.4166666666666665E-4,941.7649779593136
1.435185185185185E-4,936.8366415071472
1.4537037037037036E-4,932.1302952353649
1.472222222222222E-4,927.6459391439665
1.4907407407407407E-4,923.3573246369133
1.509259259259259E-4,919.2462818853254
1.5277777777777775E-4,915.3128108892028
1.546296296296296E-4,911.5569116485456
1.5648148148148146E-4,907.9785841633536
1.583333333333333E-4,904.577828433627
1.6018518518518516E-4,901.333921912837
1.62037037037037E-4,898.232378781568
1.6388888888888885E-4,895.2731990398198
1.6574074074074071E-4,892.4563826875926
1.6759259259259255E-4,889.7819297248864
1.694444444444444E-4,887.2498401517012
1.7129629629629624E-4,884.8435803409345
1.731481481481481E-4,882.5517967336318
1.7499999999999994E-4,880.3744893297933
1.7685185185185178E-4,878.3116581294187
