# sto,ocp
0.0312962309919435,1.0828807
0.0349990174231383,0.99593794
0.0387017984426739,0.90023398
0.0424045760400907,0.79649431
0.0461073567667969,0.73354429
0.0498101472864833,0.66664314
0.0535129169550513,0.64137149
0.0572156800080452,0.59813869
0.0609184495648372,0.5670836
0.0646212178896581,0.54746181
0.0683239899372943,0.53068399
0.0720267516206726,0.51304734
0.0757295119643203,0.49394092
0.0794322723972667,0.47926274
0.0831350309398288,0.46065259
0.0868377862970441,0.45992726
0.0905405444092937,0.43801501
0.0942433124962634,0.42438665
0.0979460700715639,0.41150269
0.101648825029857,0.40033659
0.1053515790517,0.38957134
0.109054336366249,0.37756538
0.112757097430127,0.36292541
0.116459849153289,0.34357086
0.120162608086248,0.3406314
0.123865356984332,0.32299468
0.127568112208028,0.31379458
0.131270864460474,0.30795386
0.134973620696607,0.29207319
0.138676382618935,0.28697687
0.142379130218803,0.27405477
0.146081890204289,0.2670497
0.149784649866357,0.25857493
0.153487405398072,0.25265783
0.157190175658005,0.24826777
0.160892939040625,0.2414345
0.164595700624986,0.23362778
0.168298470128353,0.22956218
0.172001223759462,0.22370236
0.175703987585269,0.22181271
0.179406738528351,0.22089651
0.183109501186799,0.2194268
0.186812285743759,0.21830064
0.190515043988865,0.21825333
0.194217798449951,0.21753715
0.197920560933317,0.21738444
0.201623337530448,0.21719357
0.205326099907333,0.21667822
0.209028863421514,0.21635373
0.212731637811268,0.21541846
0.216434400018689,0.21469313
0.220137158758552,0.21465495
0.223839932905728,0.2135479
0.227542704859571,0.213
0.231245472941435,0.21074206
0.234948246608884,0.20873788
0.238651007030528,0.20465319
0.242353771096756,0.20205732
0.246056534779736,0.19774358
0.249759296042551,0.19444147
0.253462075305427,0.19190285
0.257164855541649,0.18850531
0.26086762339881,0.18581399
0.264570388343682,0.18327537
0.268273141960127,0.18157659
0.271975899008113,0.17814088
0.275678670804876,0.17529686
0.279381437563501,0.1719375
0.283084208890615,0.16934161
0.286786983838099,0.16756649
0.290489741421874,0.16609676
0.294192511321947,0.16414985
0.297895287824777,0.16260378
0.301598064066139,0.16224113
0.305300829766264,0.160027
0.309003605818808,0.1588054
0.31270636623402,0.15827096
0.316409128935726,0.15580869
0.320111892208735,0.15552238
0.323814657710233,0.15220118
0.32751743980789,0.1511132
0.331220205464159,0.14987253
0.334922968466154,0.14874637
0.338625750725335,0.14678037
0.342328527763104,0.14620776
0.346031309868876,0.14555879
0.349734084397854,0.14389819
0.353436854897322,0.14359279
0.357139627707061,0.14242846
0.360842411597988,0.14038612
0.364545174861915,0.13973714
0.368247948241878,0.13954628
0.371950714867844,0.13946992
0.375653482399388,0.13882096
0.379356259818551,0.13780934
0.383059044551139,0.13698858
0.386761819665088,0.13647321
0.390464596573676,0.13601512
0.394167374371778,0.1352898
0.39787014674455,0.13523254
0.401572911082096,0.13507985
0.405275673810652,0.1348317
0.408978444047454,0.13471718
0.412681205117036,0.13456447
0.416383982346429,0.13448814
0.420086760850234,0.13443087
0.423789528171715,0.13441178
0.427492295549261,0.13435452
0.431195060865253,0.13395369
0.434897836788305,0.1334765
0.43860061093906,0.1334765
0.442303381655562,0.13338107
0.446006148119762,0.13324745
0.449708925504862,0.13317111
0.453411684191202,0.13315202
0.457114440916438,0.13309476
0.460817193028781,0.1330184
0.464519943384457,0.13298023
0.468222694005807,0.13298023
0.471925449273306,0.13286571
0.475628214901007,0.13278936
0.479330982475788,0.13275118
0.483033746549207,0.13275118
0.486736511451955,0.132713
0.490439263445418,0.13265574
0.49414203254516,0.13263667
0.49784481662651,0.13263667
0.501547587896339,0.13259849
0.505250356183052,0.13254122
0.508953105923419,0.13250305
0.512655855186197,0.13242669
