# OCP for graphite from Siegel 2022
# sto,ocp [V]
# extra point to avoid extrapolation
0.046950062,0.289399755
0.04705802,0.288866253
0.047165979,0.288333839
0.047273937,0.28780239
0.047381896,0.287272056
0.047489855,0.286741975
0.047597813,0.286213465
0.047705772,0.285686409
0.047813731,0.285159378
0.04792169,0.28463325
0.048029649,0.284107895
0.048137608,0.283584068
0.048245567,0.283060488
0.048353526,0.282538301
0.048461485,0.28201711
0.048569444,0.281497232
0.048677404,0.280977366
0.048785363,0.280458704
0.048893322,0.279940978
0.049001282,0.279424057
0.049109241,0.278908113
0.0492172,0.278393006
0.049325159,0.2778786
0.049433119,0.277365938
0.049541078,0.27685433
0.049649037,0.27634337
0.049756997,0.275833785
0.049864956,0.275324279
0.049972915,0.274815894
0.050080875,0.274308961
0.050188834,0.273802634
0.050296793,0.273296776
0.050404752,0.272792856
0.050512711,0.272289608
0.05062067,0.271787931
0.050728629,0.271286398
0.050836588,0.270787058
0.050944547,0.270287916
0.051052506,0.269790007
0.051160465,0.269292783
0.051268424,0.268796571
0.051376383,0.268302261
0.051484342,0.267808118
0.051592301,0.26731562
0.05170026,0.266824222
0.051808219,0.266333663
0.051916178,0.265844844
0.052024137,0.265357208
0.052132096,0.264871073
0.052240055,0.264385884
0.052348014,0.263901803
0.052455972,0.263418864
0.052563931,0.262937098
0.05267189,0.262456382
0.052779849,0.261977022
0.052887808,0.261498756
0.052995767,0.26102176
0.053103725,0.260546359
0.053211684,0.260072423
0.053319643,0.259599968
0.053427602,0.259128453
0.053535561,0.258658495
0.05364352,0.258189679
0.053751479,0.257722898
0.053859438,0.257257012
0.053967397,0.256792905
0.054075356,0.25632987
0.054183315,0.255868676
0.054291275,0.255408654
0.054399234,0.254950693
0.054507193,0.254493516
0.054615152,0.254038004
0.054723111,0.253584178
0.05483107,0.253131788
0.054939029,0.252681293
0.055046988,0.252232131
0.055154947,0.251784747
0.055262906,0.251338894
0.055370866,0.25089462
0.055478825,0.250452371
0.055586784,0.250011886
0.055694744,0.249573191
0.055802703,0.249135727
0.055910662,0.248699835
0.056018622,0.248265277
0.056126581,0.247833214
0.05623454,0.247402361
0.0563425,0.246974052
0.056450459,0.246547426
0.056558419,0.24612263
0.056666378,0.245699289
0.056774338,0.245278028
0.056882297,0.244858557
0.056990257,0.24444061
0.057098217,0.244025086
0.057206176,0.243611292
0.057314136,0.243200104
0.057422096,0.242790242
0.057530056,0.242383044
0.057638016,0.241976655
0.057745976,0.241572249
0.057853936,0.241170578
0.057961896,0.240771114
0.058069857,0.24037273
0.058177817,0.239976881
0.058285777,0.239583159
0.058393737,0.239191566
0.058501697,0.238802256
0.058609657,0.23841482
0.058717618,0.238029147
0.058825578,0.237646282
0.058933539,0.237265229
0.059041499,0.236886004
0.05914946,0.236509502
0.05925742,0.236135466
0.059365381,0.235763348
0.059473341,0.235393452
0.059581301,0.235026082
0.059689261,0.23466113
0.059797221,0.234298752
0.059905181,0.2339378
0.060013141,0.233579299
0.060121101,0.233223133
0.060229061,0.232869317
0.060337021,0.232517721
0.06044498,0.232168378
0.06055294,0.231821585
0.0606609,0.231477352
0.060768859,0.231134689
0.060876819,0.230794629
0.060984778,0.23045662
0.061092738,0.230121687
0.061200697,0.229789247
0.061308656,0.22945888
0.061416616,0.229131191
0.061524575,0.22880505
0.061632534,0.228482071
0.061740493,0.228161396
0.061848452,0.227843193
0.06195641,0.227527341
0.062064369,0.227214421
0.062172328,0.226903555
0.062280287,0.226594886
0.062388245,0.226288575
0.062496204,0.225984921
0.062604162,0.225684102
0.062712121,0.225385427
0.062820079,0.225088899
0.062928038,0.224795694
0.063035996,0.224504818
0.063143954,0.224216424
0.063251913,0.223930672
0.063359871,0.22364785
0.063467829,0.223366946
0.063575787,0.223088857
0.063683745,0.222812869
0.063791703,0.222539292
0.063899661,0.222268724
0.064007619,0.222000586
0.064115577,0.221735327
0.064223535,0.221472228
0.064331492,0.221211714
0.06443945,0.220953956
0.064547408,0.220699257
0.064655366,0.22044645
0.064763323,0.22019569
0.064871281,0.219947567
0.064979238,0.219701932
0.065087196,0.219459069
0.065195153,0.219219001
0.065303111,0.218981443
0.065411068,0.218746536
0.065519026,0.218513845
0.065626983,0.218284684
0.06573494,0.218057471
0.065842897,0.217832518
0.065950854,0.217610128
0.066058812,0.217390448
0.066166769,0.217173475
0.066274726,0.216958927
0.066382683,0.216746809
0.066490641,0.216536526
0.066598598,0.216329529
0.066706555,0.216125386
0.066814513,0.215923939
0.066922471,0.215724461
0.067030428,0.215527395
0.067138386,0.215332887
0.067246343,0.215140796
0.067354301,0.214951128
0.067462259,0.214764475
0.067570217,0.214579992
0.067678175,0.214398247
0.067786132,0.214219225
0.06789409,0.214042493
0.068002048,0.213867902
0.068110006,0.213695451
0.068217964,0.213524989
0.068325923,0.213357514
0.068433881,0.213192602
0.068541839,0.213030541
0.068649797,0.212870603
0.068757756,0.212712928
0.068865714,0.212557505
0.068973673,0.212404763
0.069081632,0.212253981
0.06918959,0.212105464
0.069297549,0.211959944
0.069405508,0.211816974
0.069513467,0.21167581
0.069621427,0.211537312
0.069729386,0.211400883
0.069837345,0.211266961
0.069945304,0.211134973
0.070053264,0.211005622
0.070161223,0.210878468
0.070269182,0.210753223
0.070377142,0.210630579
0.070485102,0.210509942
0.070593061,0.210391756
0.070701021,0.210275872
0.070808981,0.210161554
0.07091694,0.210049529
0.0710249,0.209939497
0.07113286,0.209831732
0.07124082,0.209726232
0.07134878,0.209622988
0.071456739,0.209521695
0.071564699,0.209422633
0.071672659,0.209325645
0.071780619,0.209230567
0.07188858,0.20913739
0.07199654,0.209045964
0.0721045,0.20895686
0.07221246,0.208869928
0.07232042,0.208785144
0.07242838,0.208702353
0.07253634,0.208621397
0.0726443,0.208541675
0.072752261,0.208464492
0.072860221,0.208388823
0.072968181,0.208315083
0.073076141,0.208242827
0.073184102,0.208172194
0.073292062,0.208104473
0.073400023,0.208037478
0.073507984,0.207972926
0.073615944,0.207909787
0.073723905,0.207848913
0.073831866,0.207788984
0.073939827,0.207730993
0.074047788,0.207674635
0.07415575,0.2076202
0.074263711,0.207567111
0.074371672,0.207515345
0.074479634,0.207465748
0.074587595,0.207417139
0.074695557,0.207370357
0.074803519,0.207324948
0.074911481,0.207281625
0.075019443,0.207239665
0.075127405,0.207198771
0.075235367,0.207159359
0.07534333,0.207122268
0.075451292,0.20708604
0.075559254,0.207051106
0.075667217,0.207017891
0.07577518,0.206985071
0.075883143,0.206953631
0.075991105,0.206923848
0.076099069,0.206895271
0.076207032,0.206867872
0.076314995,0.206841764
0.076422959,0.206816949
0.076530922,0.206793425
0.076638886,0.206771311
0.07674685,0.206750152
0.076854814,0.206730482
0.076962778,0.206711706
0.077070742,0.206693679
0.077178707,0.206676673
0.077286671,0.206660825
0.077394635,0.206645968
0.0775026,0.206631929
0.077610565,0.206618565
0.07771853,0.206606427
0.077826494,0.206595772
0.07793446,0.206585591
0.078042425,0.206576172
0.07815039,0.206567639
0.078258355,0.206559976
0.078366321,0.206552885
0.078474286,0.206546202
0.078582252,0.206541057
0.078690217,0.206536843
0.078798183,0.206532951
0.078906149,0.206529512
0.079014114,0.206526952
0.07912208,0.206525121
0.079230046,0.206524006
0.079338013,0.206523585
0.079445979,0.206523424
0.079553945,0.206523929
0.079661912,0.206524346
0.079769878,0.206526099
0.079877845,0.206528151
0.079985812,0.206531358
0.080093779,0.206534411
0.080201747,0.206538002
0.080309714,0.206542128
0.080417682,0.206546231
0.08052565,0.206550995
0.080633618,0.206556255
0.080741586,0.206561868
0.080849555,0.206567644
0.080957524,0.206573839
0.081065493,0.206580008
0.081173462,0.206586423
0.081281431,0.206592935
0.0813894,0.206599676
0.08149737,0.20660721
0.08160534,0.206615241
0.08171331,0.206622458
0.08182128,0.206630292
0.08192925,0.206637855
0.082037221,0.20664629
0.082145191,0.206654576
0.082253162,0.206662717
0.082361133,0.206669974
0.082469105,0.206678039
0.082577076,0.206685735
0.082685047,0.206693638
0.082793019,0.206701736
0.082900991,0.20671017
0.083008963,0.206718218
0.083116935,0.206726301
0.083224907,0.206733842
0.08333288,0.206741699
0.083440853,0.206749411
0.083548825,0.206757245
0.083656798,0.2067646
0.083764771,0.206772057
0.083872745,0.20677947
0.083980718,0.206786544
0.084088691,0.206793565
0.084196665,0.206799646
0.084304638,0.20680594
0.084412612,0.206812006
0.084520586,0.206818405
0.08462856,0.206824126
0.084736534,0.206828749
0.084844508,0.206833989
0.084952482,0.206838667
0.085060457,0.206842916
0.085168432,0.206847041
0.085276407,0.206851054
0.085384382,0.206854212
0.085492357,0.206857386
0.085600332,0.206860283
0.085708308,0.206863024
0.085816283,0.20686487
0.085924259,0.206867264
0.086032235,0.206869066
0.086140211,0.206869984
0.086248188,0.206870283
0.086356164,0.206870111
0.086464141,0.206869759
0.086572117,0.206869086
0.086680094,0.206867687
0.086788071,0.206866145
0.086896048,0.206863867
0.087004025,0.20686113
0.087112003,0.206857799
0.08721998,0.206854604
0.087327957,0.206850817
0.087435935,0.206846889
0.087543913,0.206842109
0.087651891,0.206838065
0.087759868,0.20683317
0.087867846,0.206827568
0.087975824,0.206821246
0.088083802,0.206814065
0.08819178,0.206806327
0.088299758,0.206798738
0.088407736,0.206789865
0.088515715,0.206781317
0.088623693,0.206772091
0.088731671,0.20676264
0.08883965,0.206752684
0.088947628,0.206741958
0.089055607,0.20673148
0.089163585,0.206720674
0.089271563,0.20670913
0.089379542,0.206696853
0.08948752,0.206684573
0.089595499,0.206671438
0.089703477,0.206658187
0.089811455,0.206645135
0.089919434,0.20663128
0.090027412,0.206617211
0.09013539,0.206601921
0.090243368,0.206587007
0.090351346,0.206571043
0.090459324,0.206555634
0.090567302,0.206540091
0.09067528,0.206523998
0.090783258,0.206507808
0.090891235,0.206490826
0.090999213,0.206473202
0.09110719,0.206455389
0.091215168,0.206437108
0.091323145,0.206418659
0.091431122,0.206400928
0.091539099,0.206382053
0.091647076,0.206363798
0.091755052,0.206344467
0.091863029,0.206325379
0.091971005,0.206306113
0.092078981,0.206286843
0.092186958,0.206267304
0.092294934,0.206247375
0.092402909,0.206227795
0.092510885,0.206207129
0.092618861,0.206187134
0.092726836,0.206166541
0.092834811,0.206146265
0.092942786,0.206125486
0.093050761,0.206105375
0.093158736,0.206084068
0.093266711,0.206062894
0.093374686,0.206041879
0.09348266,0.206021183
0.093590635,0.206000536
0.093698609,0.20597982
0.093806584,0.205958494
0.093914558,0.205937735
0.094022532,0.205917419
0.094130506,0.205896569
0.09423848,0.205876366
0.094346453,0.205856267
0.094454427,0.205835859
0.0945624,0.205815326
0.094670373,0.205795281
0.094778346,0.205775761
0.094886319,0.205755919
0.094994291,0.205736183
0.095102263,0.205716872
0.095210235,0.205697588
0.095318207,0.205678205
0.095426179,0.205658881
0.09553415,0.205639061
0.095642122,0.205619786
0.095750093,0.205601206
0.095858064,0.205582635
0.095966034,0.205564391
0.096074005,0.20554589
0.096181975,0.205527292
0.096289946,0.205509196
0.096397916,0.205491333
0.096505885,0.205473583
0.096613855,0.20545553
0.096721825,0.205437759
0.096829794,0.20542058
0.096937763,0.205402578
0.097045732,0.205385072
0.097153701,0.205367913
0.097261669,0.20535096
0.097369637,0.205334228
0.097477605,0.205317007
0.097585573,0.205299735
0.09769354,0.205282841
0.097801508,0.205265904
0.097909475,0.205248644
0.098017441,0.205231349
0.098125408,0.205214756
0.098233374,0.205197717
0.09834134,0.205180374
0.098449306,0.205162884
0.098557271,0.205146693
0.098665236,0.205129772
0.098773201,0.205112848
0.098881165,0.205095511
0.09898913,0.205077761
0.099097094,0.205060309
0.099205058,0.205043181
0.099313021,0.205026387
0.099420985,0.205009046
0.099528948,0.204991299
0.099636911,0.204973875
0.099744873,0.204956213
0.099852836,0.204939181
0.099960798,0.204921751
0.10006876,0.204904237
0.100176722,0.204886641
0.100284683,0.204868948
0.100392645,0.20485131
0.100500606,0.204833727
0.100608566,0.204815639
0.100716527,0.204797791
0.100824487,0.204780176
0.100932447,0.204762632
0.101040407,0.204745012
0.101148367,0.204727451
0.101256326,0.204709811
0.101364285,0.204691829
0.101472244,0.204674084
0.101580203,0.204655837
0.101688162,0.204637237
0.10179612,0.204618723
0.101904078,0.204600578
0.102012036,0.204581937
0.102119994,0.204563386
0.102227952,0.204544936
0.102335909,0.204526728
0.102443866,0.204508045
0.102551823,0.204489179
0.10265978,0.2044707
0.102767737,0.204451883
0.102875693,0.204432863
0.10298365,0.204414219
0.103091606,0.204395101
0.103199562,0.204376097
0.103307518,0.204356918
0.103415473,0.204337714
0.103523429,0.204318181
0.103631384,0.20429918
0.103739339,0.204279548
0.103847294,0.204260011
0.103955249,0.204240736
0.104063204,0.204221137
0.104171159,0.204201224
0.104279113,0.204181723
0.104387068,0.204161611
0.104495022,0.204141898
0.104602976,0.204121849
0.10471093,0.204101465
0.104818884,0.204081473
0.104926838,0.204061123
0.105034792,0.204040564
0.105142745,0.204020109
0.105250699,0.203999328
0.105358652,0.203978512
0.105466606,0.203957807
0.105574559,0.203936771
0.105682512,0.20391569
0.105790465,0.203894424
0.105898418,0.203873404
0.106006371,0.203851761
0.106114324,0.203830363
0.106222277,0.203809068
0.106330229,0.203788159
0.106438182,0.203767213
0.106546135,0.203745363
0.106654087,0.203723618
0.106762039,0.203701984
0.106869992,0.203680166
0.106977944,0.203658599
0.107085896,0.203636144
0.107193849,0.203614088
0.107301801,0.203591698
0.107409753,0.203569401
0.107517706,0.203546767
0.107625658,0.203523961
0.10773361,0.203501419
0.107841562,0.203479125
0.107949514,0.203456491
0.108057467,0.203433815
0.108165419,0.203411245
0.108273371,0.203388492
0.108381323,0.203364835
0.108489275,0.203341141
0.108597227,0.203317706
0.10870518,0.203294388
0.108813132,0.203271593
0.108921084,0.203247585
0.109029037,0.203223395
0.109136989,0.203198881
0.109244941,0.203174181
0.109352894,0.20314974
0.109460846,0.203125703
0.109568799,0.203101469
0.109676751,0.203077185
0.109784704,0.203052145
0.109892656,0.203027358
0.110000609,0.20300239
0.110108561,0.202977101
0.110216514,0.202951909
0.110324466,0.202926228
0.110432419,0.20290107
0.110540371,0.202875865
0.110648324,0.202849884
0.110756276,0.202824132
0.110864229,0.202797741
0.110972181,0.202771442
0.111080134,0.202745829
0.111188087,0.202720055
0.111296039,0.202693393
0.111403992,0.202666997
0.111511945,0.202640567
0.111619897,0.202613501
0.11172785,0.202586225
0.111835803,0.202559486
0.111943756,0.202532152
0.112051709,0.20250478
0.112159662,0.202477378
0.112267614,0.202449943
0.112375567,0.202422182
0.11248352,0.202393797
0.112591473,0.202366074
0.112699426,0.202337713
0.112807379,0.202309594
0.112915332,0.202281021
0.113023286,0.202252279
0.113131239,0.202224217
0.113239192,0.202195832
0.113347145,0.20216728
0.113455098,0.20213869
0.113563051,0.202109333
0.113671005,0.202080065
0.113778958,0.202050454
0.113886911,0.202020818
0.113994864,0.201991013
0.114102817,0.20196159
0.11421077,0.201931969
0.114318723,0.201901733
0.114426676,0.201871035
0.114534628,0.201840888
0.114642581,0.201810132
0.114750534,0.201779342
0.114858487,0.201748795
0.11496644,0.201717185
0.115074393,0.20168639
0.115182345,0.201655101
0.115290298,0.201623622
0.115398251,0.201591526
0.115506204,0.201559677
0.115614157,0.20152779
0.11572211,0.201495565
0.115830063,0.20146299
0.115938016,0.201430935
0.116045969,0.201398961
0.116153922,0.201366784
0.116261875,0.201333969
0.116369828,0.201300499
0.116477781,0.201267665
0.116585733,0.201234168
0.116693686,0.201200621
0.116801639,0.201166607
0.116909592,0.201132684
0.117017545,0.201098568
0.117125498,0.20106455
0.117233451,0.201030174
0.117341405,0.200995139
0.117449358,0.200960035
0.117557311,0.200925146
0.117665264,0.200889601
0.117773217,0.200854129
0.11788117,0.200818736
0.117989123,0.200783135
0.118097077,0.200746901
0.11820503,0.200710607
0.118312983,0.200674249
0.118420936,0.200637822
0.118528889,0.200600728
0.118636842,0.200563548
0.118744796,0.200526442
0.118852749,0.200488976
0.118960702,0.200452168
0.119068655,0.20041457
0.119176608,0.200376473
0.119284562,0.200338741
0.119392515,0.200300493
0.119500468,0.200262304
0.119608421,0.200223606
0.119716375,0.200184403
0.119824328,0.20014526
0.119932281,0.200106336
0.120040235,0.200067486
0.120148188,0.20002812
0.120256141,0.199988241
0.120364095,0.19994843
0.120472048,0.199907824
0.120580002,0.199867144
0.120687956,0.199826946
0.120795909,0.199786055
0.120903863,0.19974491
0.121011817,0.199704116
0.121119771,0.199662818
0.121227725,0.199621307
0.121335679,0.19957929
0.121443633,0.199537347
0.121551587,0.199495052
0.12165954,0.199452837
0.121767494,0.199410267
0.121875448,0.19936704
0.121983402,0.199323432
0.122091356,0.199279875
0.12219931,0.199236378
0.122307264,0.199192366
0.122415218,0.19914842
0.122523172,0.199104534
0.122631126,0.199060273
0.12273908,0.199015664
0.122847034,0.19897099
0.122954988,0.198925792
0.123062941,0.198880651
0.123170895,0.19883528
0.123278849,0.198790119
0.123386803,0.198744882
0.123494756,0.198698985
0.12360271,0.198652307
0.123710663,0.198605708
0.123818616,0.198559167
0.12392657,0.198512678
0.124034523,0.198465947
0.124142476,0.198418828
0.124250429,0.198371339
0.124358382,0.198324225
0.124466334,0.198276472
