Time (s),Voltage (V),Current (A),Cell Temperature,Thermocouple_2,Force,Current Shunt,CO2 from CAN (ppm),Humidity,Pressure,Status 1 ,Gas Temperature,Status 2,Thermal Conductivity,,Current Shunt
252.153,4.176171816,0,24.38794722,24.9162723,13.84030631,-0.852882123,489,14,100.2,0,22.75,0,1.032,,0.852882123
252.253,4.176131948,0,24.39782764,24.96562026,13.79822924,-0.832957995,489,14,100.2,0,22.75,0,1.032,,0.832957995
252.353,4.176131948,0,24.37806671,24.9162723,13.82735952,-0.817018693,489,14,100.2,0,22.75,0,1.032,,0.817018693
252.453,4.176171816,0,24.40770797,24.93601175,13.83706961,-0.781155264,489,14,100.2,0,22.75,0,1.032,,0.781155264
252.553,4.176131948,0,24.35830542,24.92614207,13.84354301,-0.817018693,489,14,100.2,0,22.75,0,1.032,,0.817018693
252.653,4.176131948,0,24.39782764,24.92614207,13.8500164,-0.717398057,489,14,100.2,0,22.75,0,1.032,,0.717398057
252.753,4.176171816,0,24.38794722,24.9162723,13.81764942,-0.773185613,489,14,100.2,0,22.75,0,1.032,,0.773185613
252.853,4.176171816,0,24.38794722,24.9162723,13.82412282,-0.745291835,489,14,100.2,0,22.75,0,1.032,,0.745291835
252.953,4.176131948,0,24.39782764,24.9162723,13.8532531,-0.721382882,489,14,100.2,0,22.75,0,1.032,,0.721382882
253.053,4.176211684,0,24.36818611,24.9162723,13.84030631,-0.809049042,489,14,100.2,0,22.75,0,1.032,,0.809049042
253.153,4.176171816,0,24.40770797,24.92614207,13.82735952,-0.805064217,489,14,100.2,0,22.75,0,1.032,,0.805064217
253.253,4.176251552,0,24.38794722,24.90640244,13.83383291,-0.761231137,489,14,100.2,0,22.75,0,1.032,,0.761231137
253.353,4.176131948,0,24.38794722,24.9162723,13.8597265,-0.864836599,489,14,100.2,0,22.75,0,1.032,,0.864836599
253.453,4.17609208,0,24.37806671,24.93601175,13.8500164,-0.82897317,489,14,100.2,0,22.75,0,1.032,,0.82897317
253.553,4.17609208,0,24.42746837,24.89653249,13.78204575,-0.87280625,489,14,100.2,0,22.75,0,1.032,,0.87280625
253.653,4.176131948,0,24.40770797,24.9162723,13.8597265,-0.729352533,489,14,100.2,0,22.75,0,1.032,,0.729352533
253.753,4.176171816,0,24.41758822,24.92614207,13.82088612,-0.709428406,487,14,100.2,0,22.75,0,1.032,,0.709428406
253.853,4.176251552,0,24.38794722,24.92614207,13.82735952,-0.789124915,487,14,100.2,0,22.75,0,1.032,,0.789124915
253.953,4.176131948,0,24.40770797,24.93601175,13.8532531,-0.769200788,487,14,100.2,0,22.75,0,1.032,,0.769200788
254.053,4.176171816,0,24.39782764,24.9162723,13.84030631,-0.773185613,487,14,100.2,0,22.75,0,1.032,,0.773185613
254.153,4.176131948,0,24.38794722,24.9162723,13.83059621,-0.793109741,487,14,100.2,0,22.75,0,1.032,,0.793109741
254.253,4.176131948,0,24.38794722,24.93601175,13.83383291,-0.824988344,487,14,100.2,0,22.75,0,1.031,,0.824988344
254.353,4.176131948,0,24.38794722,24.92614207,13.83383291,-0.765215962,487,14,100.2,0,22.75,0,1.031,,0.765215962
254.453,4.176131948,0,24.38794722,24.90640244,13.80470263,-0.805064217,488,14,100.2,0,22.75,0,1.031,,0.805064217
254.553,4.176171816,0,24.39782764,24.92614207,13.86619989,-0.761231137,488,14,100.2,0,22.75,0,1.031,,0.761231137
254.653,4.176171816,0,24.38794722,24.92614207,13.83383291,-0.813033868,488,14,100.2,0,22.75,0,1.031,,0.813033868
254.753,4.176171816,0,24.37806671,24.92614207,13.86943659,-0.717398057,488,14,100.2,0,22.75,0,1.031,,0.717398057
254.853,4.176131948,0,24.36818611,24.92614207,13.8532531,-0.745291835,488,14,100.2,0,22.75,0,1.031,,0.745291835
254.953,4.17609208,0,24.37806671,24.92614207,13.84030631,-0.793109741,488,14,100.2,0,22.75,0,1.031,,0.793109741
255.053,4.176131948,0,24.37806671,24.9162723,13.83706961,-0.832957995,488,14,100.2,0,22.75,0,1.031,,0.832957995
255.153,4.176131948,0,24.38794722,24.92614207,13.84354301,-0.733337358,488,14,100.2,0,22.75,0,1.031,,0.733337358
255.253,4.176131948,0,24.39782764,24.90640244,13.8532531,-0.777170439,488,14,100.2,0,22.75,0,1.031,,0.777170439
255.353,4.176131948,0,24.39782764,24.9162723,13.83706961,-0.840927646,488,14,100.2,0,22.75,0,1.032,,0.840927646
255.453,4.176131948,0,24.40770797,24.90640244,13.81441273,-0.832957995,488,14,100.2,0,22.75,0,1.032,,0.832957995
255.553,4.176171816,0,24.38794722,24.9162723,13.8467797,-0.836942821,488,14,100.2,0,22.75,0,1.032,,0.836942821
255.653,4.176131948,0,24.37806671,24.92614207,13.81764942,-0.737322184,488,14,100.2,0,22.75,0,1.032,,0.737322184
255.753,4.176131948,0,24.38794722,24.9162723,13.81441273,-0.892730377,488,14,100.2,0,22.75,0,1.032,,0.892730377
255.853,4.176131948,0,24.38794722,24.92614207,13.81441273,-0.817018693,486,14,100.2,0,22.75,0,1.032,,0.817018693
255.953,4.176131948,0,24.38794722,24.9162723,13.84354301,-0.765215962,486,14,100.2,0,22.75,0,1.032,,0.765215962
256.053,4.176171816,0,24.37806671,24.90640244,13.77557235,-0.868821425,486,14,100.2,0,22.75,0,1.032,,0.868821425
256.153,4.176131948,0,24.38794722,24.93601175,13.83706961,-0.729352533,486,14,100.2,0,22.75,0,1.032,,0.729352533
256.253,4.176171816,0,24.40770797,24.9162723,13.82735952,-0.868821425,486,14,100.2,0,22.75,0,1.032,,0.868821425
256.353,4.176171816,0,24.39782764,24.92614207,13.83706961,-0.836942821,486,14,100.2,0,22.75,0,1.032,,0.836942821
256.453,4.176131948,0,24.36818611,24.92614207,13.81117603,-0.677549802,486,14,100.2,0,22.75,0,1.032,,0.677549802
256.553,4.176131948,0,24.36818611,24.94588135,13.83059621,-0.856866948,486,14,100.2,0,22.75,0,1.032,,0.856866948
256.653,4.176171816,0,24.38794722,24.9162723,13.86296319,-0.824988344,486,14,100.2,0,22.75,0,1.032,,0.824988344
256.753,4.176131948,0,24.37806671,24.92614207,13.83706961,-0.757246311,486,14,100.2,0,22.75,0,1.032,,0.757246311
256.853,4.176131948,0,24.38794722,24.92614207,13.84030631,-0.82897317,486,14,100.2,0,22.75,0,1.032,,0.82897317
256.953,4.176052212,0,24.40770797,24.92614207,13.80793933,-0.733337358,486,14,100.2,0,22.75,0,1.032,,0.733337358
257.053,4.176131948,0,24.38794722,24.92614207,13.8564898,-0.805064217,486,14,100.2,0,22.75,0,1.032,,0.805064217
257.153,4.176131948,0,24.41758822,24.89653249,13.80793933,-0.82897317,486,14,100.2,0,22.75,0,1.032,,0.82897317
257.253,4.176211684,0,24.40770797,24.9162723,13.84354301,-0.801079391,485,14,100.2,0,22.75,0,1.032,,0.801079391
257.353,4.17609208,0,24.40770797,24.90640244,13.83383291,-0.773185613,485,14,100.2,0,22.75,0,1.032,,0.773185613
257.453,4.176131948,0,24.39782764,24.92614207,13.84354301,-0.868821425,485,14,100.2,0,22.75,0,1.032,,0.868821425
257.553,4.176211684,0,24.38794722,24.9162723,13.82412282,-0.745291835,485,14,100.2,0,22.75,0,1.032,,0.745291835
257.653,4.176131948,0,24.40770797,24.9162723,13.8500164,-0.813033868,485,14,100.2,0,22.75,0,1.032,,0.813033868
257.753,4.176131948,0,24.38794722,24.9162723,13.82735952,-0.761231137,485,14,100.2,0,22.75,0,1.032,,0.761231137
257.853,4.176052212,0,24.38794722,24.92614207,13.82412282,-0.884760726,485,14,100.2,0,22.75,0,1.032,,0.884760726
257.953,4.176211684,0,24.37806671,24.89653249,13.80470263,-0.844912472,485,14,100.2,0,22.75,0,1.032,,0.844912472
258.053,4.176131948,0,24.36818611,24.89653249,13.82735952,-0.781155264,485,14,100.2,0,22.75,0,1.032,,0.781155264
258.153,4.176171816,0,24.39782764,24.92614207,13.83383291,-0.900700028,485,14,100.2,0,22.75,0,1.032,,0.900700028
258.253,4.17609208,0,24.38794722,24.92614207,13.81441273,-0.896715203,485,14,100.2,0,22.75,0,1.032,,0.896715203
258.353,4.176131948,0,24.39782764,24.9162723,13.83706961,-0.781155264,485,14,100.2,0,22.75,0,1.032,,0.781155264
258.453,4.176171816,0,24.39782764,24.9162723,13.8500164,-0.813033868,485,14,100.2,0,22.75,0,1.032,,0.813033868
258.553,4.176211684,0,24.36818611,24.90640244,13.79822924,-0.813033868,485,14,100.2,0,22.75,0,1.032,,0.813033868
258.653,4.176131948,0,24.34842465,24.92614207,13.80793933,-0.793109741,485,14,100.2,0,22.75,0,1.031,,0.793109741
258.753,4.176052212,0,24.37806671,24.89653249,13.80146593,-0.713413231,485,14,100.2,0,22.75,0,1.031,,0.713413231
258.853,4.176131948,0,24.38794722,24.94588135,13.82088612,-0.745291835,485,14,100.2,0,22.75,0,1.031,,0.745291835
258.953,4.176052212,0,24.39782764,24.89653249,13.8597265,-0.789124915,485,14,100.2,0,22.75,0,1.031,,0.789124915
259.053,4.176052212,0,24.38794722,24.90640244,13.8532531,-0.809049042,485,14,100.2,0,22.75,0,1.031,,0.809049042
259.153,4.176131948,0,24.38794722,24.90640244,13.84030631,-0.801079391,485,14,100.2,0,22.75,0,1.031,,0.801079391
259.253,4.176211684,0,24.36818611,24.89653249,13.82088612,-0.761231137,485,14,100.2,0,22.75,0,1.031,,0.761231137
259.353,4.176131948,0,24.36818611,24.90640244,13.82088612,-0.729352533,485,14,100.2,0,22.75,0,1.031,,0.729352533
259.453,4.17609208,0,24.36818611,24.9162723,13.80470263,-0.701458755,485,14,100.2,0,22.75,0,1.031,,0.701458755
259.553,4.176171816,0,24.38794722,24.93601175,13.82088612,-0.797094566,485,14,100.2,0,22.75,0,1.031,,0.797094566
259.653,4.17609208,0,24.35830542,24.88666245,13.80793933,-0.864836599,485,14,100.2,0,22.75,0,1.031,,0.864836599
259.753,4.176131948,0,24.39782764,24.9162723,13.81441273,-0.6616105,485,14,100.2,0,22.75,0,1.032,,0.6616105
259.853,4.176131948,0,24.38794722,24.9162723,13.81117603,-0.725367707,485,14,100.2,0,22.75,0,1.032,,0.725367707
259.953,4.176131948,0,24.40770797,24.89653249,13.82088612,-0.709428406,485,14,100.2,0,22.75,0,1.032,,0.709428406
260.053,4.176052212,0,24.39782764,24.9162723,13.82735952,-0.797094566,485,14,100.2,0,22.75,0,1.032,,0.797094566
260.153,4.17609208,0,24.36818611,24.89653249,13.84354301,-0.777170439,485,14,100.2,0,22.75,0,1.032,,0.777170439
260.253,4.176131948,0,24.39782764,24.92614207,13.86619989,-0.817018693,485,14,100.2,0,22.75,0,1.032,,0.817018693
260.353,4.176131948,0,24.38794722,24.92614207,13.8500164,-0.813033868,485,14,100.2,0,22.75,0,1.032,,0.813033868
260.453,4.176052212,0,24.39782764,24.90640244,13.83383291,-0.876791076,485,14,100.2,0,22.75,0,1.032,,0.876791076
260.553,4.176171816,0,24.38794722,24.89653249,13.80793933,-0.789124915,485,14,100.2,0,22.75,0,1.032,,0.789124915
260.653,4.176131948,0,24.37806671,24.90640244,13.81764942,-0.721382882,485,14,100.2,0,22.75,0,1.032,,0.721382882
260.753,4.176131948,0,24.38794722,24.90640244,13.82412282,-0.789124915,484,14,100.2,0,22.75,0,1.032,,0.789124915
260.853,4.176171816,0,24.36818611,24.90640244,13.84354301,-0.892730377,484,14,100.2,0,22.75,0,1.031,,0.892730377
260.953,4.17609208,0,24.38794722,24.9162723,13.83383291,-0.681534627,484,14,100.2,0,22.75,0,1.031,,0.681534627
261.053,4.176131948,0,24.36818611,24.90640244,13.8467797,-0.773185613,484,14,100.2,0,22.75,0,1.031,,0.773185613
261.153,4.176211684,0,24.36818611,24.93601175,13.81117603,-0.817018693,484,14,100.2,0,22.75,0,1.031,,0.817018693
261.253,4.176171816,0,24.37806671,24.92614207,13.83706961,-0.824988344,484,14,100.2,0,22.75,0,1.031,,0.824988344
261.353,4.17609208,0,24.39782764,24.90640244,13.82088612,-0.773185613,484,14,100.2,0,22.75,0,1.031,,0.773185613
261.453,4.176131948,0,24.38794722,24.92614207,13.82412282,-0.733337358,483,14,100.2,0,22.75,0,1.031,,0.733337358
261.553,4.176211684,0,24.38794722,24.87679232,13.83383291,-0.709428406,483,14,100.2,0,22.75,0,1.031,,0.709428406
261.653,4.17609208,0,24.37806671,24.94588135,13.82412282,-0.805064217,483,14,100.2,0,22.75,0,1.031,,0.805064217
261.753,4.176171816,0,24.34842465,24.92614207,13.81764942,-0.793109741,483,14,100.2,0,22.75,0,1.031,,0.793109741
261.853,4.176171816,0,24.36818611,24.92614207,13.8532531,-0.82897317,483,14,100.2,0,22.75,0,1.031,,0.82897317
261.953,4.176131948,0,24.38794722,24.93601175,13.82735952,-0.832957995,483,14,100.2,0,22.75,0,1.032,,0.832957995
262.053,4.176131948,0,24.38794722,24.94588135,13.8467797,-0.789124915,483,14,100.2,0,22.75,0,1.032,,0.789124915
262.153,4.17609208,0,24.37806671,24.93601175,13.8532531,-0.87280625,483,14,100.2,0,22.75,0,1.032,,0.87280625
262.253,4.176171816,0,24.38794722,24.93601175,13.8467797,-0.924608981,483,14,100.2,0,22.75,0,1.032,,0.924608981
262.353,4.176131948,0,24.37806671,24.92614207,13.80470263,-0.789124915,483,14,100.2,0,22.75,0,1.032,,0.789124915
262.453,4.176131948,0,24.36818611,24.92614207,13.80793933,-0.765215962,483,14,100.2,0,22.75,0,1.032,,0.765215962
262.553,4.17609208,0,24.38794722,24.92614207,13.81441273,-0.809049042,483,14,100.2,0,22.75,0,1.032,,0.809049042
262.653,4.17609208,0,24.36818611,24.92614207,13.8500164,-0.677549802,483,14,100.2,0,22.75,0,1.032,,0.677549802
262.753,4.176171816,0,24.36818611,24.9162723,13.83383291,-0.757246311,483,14,100.2,0,22.75,0,1.032,,0.757246311
262.853,4.176131948,0,24.36818611,24.9162723,13.81117603,-0.868821425,482,14,100.2,0,22.75,0,1.032,,0.868821425
262.953,4.176131948,0,24.38794722,24.90640244,13.86296319,-0.729352533,482,14,100.2,0,22.75,0,1.032,,0.729352533
263.053,4.176171816,0,24.40770797,24.93601175,13.82735952,-0.832957995,482,14,100.2,0,22.75,0,1.032,,0.832957995
263.153,4.17609208,0,24.39782764,24.9162723,13.87267329,-0.809049042,482,14,100.2,0,22.75,0,1.032,,0.809049042
263.253,4.176052212,0,24.35830542,24.90640244,13.8564898,-0.805064217,482,14,100.2,0,22.75,0,1.032,,0.805064217
263.353,4.176171816,0,24.37806671,24.9162723,13.80470263,-0.852882123,482,14,100.2,0,22.75,0,1.032,,0.852882123
263.453,4.176211684,0,24.38794722,24.90640244,13.82412282,-0.793109741,482,14,100.2,0,22.75,0,1.032,,0.793109741
263.553,4.176131948,0,24.36818611,24.9162723,13.82412282,-0.824988344,482,14,100.2,0,22.75,0,1.032,,0.824988344
263.653,4.176131948,0,24.36818611,24.90640244,13.81764942,-0.821003519,482,14,100.2,0,22.75,0,1.032,,0.821003519
263.753,4.176131948,0,24.37806671,24.88666245,13.82735952,-0.864836599,482,14,100.2,0,22.75,0,1.032,,0.864836599
263.853,4.176131948,0,24.37806671,24.9162723,13.8467797,-0.74927666,482,14,100.2,0,22.75,0,1.032,,0.74927666
263.953,4.176131948,0,24.37806671,24.89653249,13.79499254,-0.773185613,482,14,100.2,0,22.75,0,1.032,,0.773185613
264.053,4.176131948,0,24.36818611,24.9162723,13.8500164,-0.840927646,482,14,100.2,0,22.75,0,1.032,,0.840927646
264.153,4.176171816,0,24.37806671,24.89653249,13.77557235,-0.920624156,482,14,100.2,0,22.75,0,1.031,,0.920624156
264.253,4.176171816,0,24.36818611,24.93601175,13.8500164,-0.82897317,481,14,100.2,0,22.75,0,1.031,,0.82897317
264.353,4.176171816,0,24.36818611,24.90640244,13.8532531,-0.821003519,481,14,100.2,0,22.75,0,1.031,,0.821003519
264.453,4.17609208,0,24.35830542,24.92614207,13.86619989,-0.797094566,481,14,100.2,0,22.75,0,1.031,,0.797094566
264.553,4.176131948,0,24.37806671,24.92614207,13.82735952,-0.868821425,481,14,100.2,0,22.75,0,1.031,,0.868821425
264.653,4.17609208,0,24.37806671,24.90640244,13.8597265,-0.912654505,481,14,100.2,0,22.75,0,1.031,,0.912654505
264.753,4.176171816,0,24.35830542,24.93601175,13.84030631,-0.920624156,481,14,100.2,0,22.75,0,1.031,,0.920624156
264.853,4.176131948,0,24.37806671,24.94588135,13.84354301,-0.78514009,481,14,100.2,0,22.75,0,1.031,,0.78514009
264.953,4.176131948,0,24.36818611,24.92614207,13.82088612,-0.844912472,481,14,100.2,0,22.75,0,1.031,,0.844912472
265.053,4.176171816,0,24.36818611,24.94588135,13.84354301,-0.781155264,481,14,100.2,0,22.75,0,1.031,,0.781155264
265.153,4.176131948,0,24.36818611,24.92614207,13.81441273,-0.761231137,481,14,100.2,0,22.75,0,1.031,,0.761231137
265.253,4.176131948,0,24.38794722,24.92614207,13.87914668,-0.82897317,481,14,100.2,0,22.75,0,1.031,,0.82897317
265.353,4.176171816,0,24.35830542,24.90640244,13.81441273,-0.805064217,481,14,100.2,0,22.75,0,1.031,,0.805064217
265.453,4.176211684,0,24.38794722,24.92614207,13.84354301,-0.745291835,481,14,100.2,0,22.75,0,1.031,,0.745291835
265.553,4.176171816,0,24.35830542,24.93601175,13.81117603,-0.713413231,481,14,100.2,0,22.75,0,1.031,,0.713413231
265.653,4.176131948,0,24.38794722,24.93601175,13.80470263,-0.733337358,480,14,100.2,0,22.75,0,1.031,,0.733337358
265.753,4.176171816,0,24.36818611,24.9162723,13.8467797,-0.813033868,480,14,100.2,0,22.75,0,1.031,,0.813033868
265.853,4.176211684,0,24.37806671,24.89653249,13.83706961,-0.821003519,480,14,100.2,0,22.75,0,1.031,,0.821003519
265.953,4.176131948,0,24.36818611,24.9162723,13.8532531,-0.729352533,480,14,100.2,0,22.75,0,1.031,,0.729352533
266.053,4.176131948,0,24.35830542,24.93601175,13.83383291,-0.717398057,480,14,100.2,0,22.75,0,1.031,,0.717398057
266.153,4.176131948,0,24.37806671,24.9162723,13.8467797,-0.805064217,480,14,100.2,0,22.75,0,1.031,,0.805064217
266.253,4.176131948,0,24.37806671,24.93601175,13.83059621,-0.793109741,480,14,100.2,0,22.75,0,1.031,,0.793109741
266.353,4.176171816,0,24.37806671,24.90640244,13.81117603,-0.801079391,480,14,100.2,0,22.75,0,1.032,,0.801079391
266.453,4.176131948,0,24.37806671,24.9162723,13.81117603,-0.856866948,480,14,100.2,0,22.75,0,1.032,,0.856866948
266.553,4.176171816,0,24.37806671,24.93601175,13.82412282,-0.793109741,480,14,100.2,0,22.75,0,1.032,,0.793109741
266.653,4.176131948,0,24.39782764,24.9162723,13.8500164,-0.840927646,480,14,100.2,0,22.75,0,1.032,,0.840927646
266.753,4.17609208,0,24.36818611,24.93601175,13.79175584,-0.801079391,480,14,100.2,0,22.75,0,1.032,,0.801079391
266.853,4.176131948,0,24.39782764,24.93601175,13.82412282,-0.852882123,480,14,100.2,0,22.75,0,1.032,,0.852882123
266.953,4.176131948,0,24.35830542,24.89653249,13.80146593,-0.781155264,480,14,100.2,0,22.75,0,1.032,,0.781155264
267.053,4.176131948,0,24.36818611,24.94588135,13.87267329,-0.87280625,480,14,100.2,0,22.75,0,1.032,,0.87280625
267.153,4.176131948,0,24.37806671,24.93601175,13.82412282,-0.793109741,480,14,100.2,0,22.75,0,1.032,,0.793109741
267.253,4.176171816,0,24.36818611,24.92614207,13.80793933,-0.801079391,480,14,100.2,0,22.75,0,1.032,,0.801079391
267.353,4.17609208,0,24.40770797,24.93601175,13.81117603,-0.801079391,480,14,100.2,0,22.75,0,1.032,,0.801079391
267.453,4.176171816,0,24.35830542,24.92614207,13.81764942,-0.87280625,480,14,100.2,0,22.75,0,1.032,,0.87280625
267.553,4.176131948,0,24.37806671,24.92614207,13.8467797,-0.860851774,480,14,100.2,0,22.75,0,1.032,,0.860851774
267.653,4.176052212,0,24.37806671,24.9162723,13.84030631,-0.832957995,480,14,100.2,0,22.75,0,1.032,,0.832957995
267.753,4.176171816,0,24.36818611,24.9162723,13.87590999,-0.801079391,480,14,100.2,0,22.75,0,1.032,,0.801079391
267.853,4.176131948,0,24.37806671,24.9162723,13.80793933,-0.741307009,480,14,100.2,0,22.75,0,1.032,,0.741307009
267.953,4.176131948,0,24.36818611,24.92614207,13.82412282,-0.836942821,480,14,100.2,0,22.75,0,1.032,,0.836942821
268.053,4.176131948,0,24.36818611,24.92614207,13.88562008,-0.884760726,480,14,100.2,0,22.75,0,1.032,,0.884760726
268.153,4.17609208,0,24.36818611,24.92614207,13.83059621,-0.797094566,480,14,100.2,0,22.75,0,1.032,,0.797094566
268.253,4.176052212,0,24.37806671,24.9162723,13.8532531,-0.765215962,480,14,100.2,0,22.75,0,1.032,,0.765215962
268.353,4.176131948,0,24.36818611,24.93601175,13.81764942,-0.789124915,480,14,100.2,0,22.75,0,1.032,,0.789124915
268.453,4.176171816,0,24.38794722,24.93601175,13.8564898,-0.813033868,480,14,100.2,0,22.75,0,1.032,,0.813033868
268.553,4.176131948,0,24.35830542,24.92614207,13.86943659,-0.805064217,480,14,100.2,0,22.75,0,1.031,,0.805064217
268.653,4.176171816,0,24.33854378,24.89653249,13.82735952,-0.852882123,480,14,100.2,0,22.75,0,1.031,,0.852882123
268.753,4.176131948,0,24.40770797,24.9162723,13.82412282,-0.844912472,480,14,100.2,0,22.75,0,1.031,,0.844912472
268.853,4.176131948,0,24.36818611,24.9162723,13.86943659,-0.860851774,480,14,100.2,0,22.75,0,1.031,,0.860851774
268.953,4.176211684,0,24.39782764,24.92614207,13.83059621,-0.832957995,480,14,100.2,0,22.75,0,1.031,,0.832957995
269.053,4.17609208,0,24.35830542,24.89653249,13.83706961,-0.74927666,480,14,100.2,0,22.75,0,1.031,,0.74927666
269.153,4.176131948,0,24.38794722,24.89653249,13.84030631,-0.745291835,480,14,100.2,0,22.75,0,1.031,,0.745291835
269.253,4.176171816,0,24.36818611,24.90640244,13.8597265,-0.832957995,480,14,100.2,0,22.75,0,1.031,,0.832957995
269.353,4.176171816,0,24.37806671,24.9162723,13.86296319,-0.817018693,480,14,100.2,0,22.75,0,1.031,,0.817018693
269.453,4.176131948,0,24.36818611,24.9162723,13.8467797,-0.880775901,480,14,100.2,0,22.75,0,1.031,,0.880775901
269.553,4.176171816,0,24.35830542,24.92614207,13.8467797,-0.697473929,480,14,100.2,0,22.75,0,1.031,,0.697473929
269.653,4.17609208,0,24.35830542,24.9162723,13.81117603,-0.777170439,480,14,100.2,0,22.75,0,1.032,,0.777170439
269.753,4.17609208,0,24.34842465,24.92614207,13.88238338,-0.797094566,480,14,100.2,0,22.75,0,1.032,,0.797094566
269.853,4.17609208,0,24.34842465,24.90640244,13.8532531,-0.733337358,480,14,100.2,0,22.75,0,1.032,,0.733337358
269.953,4.176131948,0,24.36818611,24.90640244,13.8467797,-0.777170439,480,14,100.2,0,22.75,0,1.032,,0.777170439
270.053,4.176131948,0,24.34842465,24.90640244,13.81441273,-0.717398057,480,14,100.2,0,22.75,0,1.032,,0.717398057
270.153,4.176131948,0,24.36818611,24.88666245,13.82088612,-0.852882123,480,14,100.2,0,22.75,0,1.032,,0.852882123
270.253,4.176131948,0,24.34842465,24.88666245,13.83706961,-0.852882123,480,14,100.2,0,22.75,0,1.032,,0.852882123
270.353,4.176171816,0,24.36818611,24.90640244,13.87267329,-0.813033868,480,14,100.2,0,22.75,0,1.032,,0.813033868
270.453,4.176171816,0,24.37806671,24.90640244,13.80146593,-0.860851774,480,14,100.2,0,22.75,0,1.032,,0.860851774
270.553,4.176171816,0,24.37806671,24.90640244,13.84030631,-0.836942821,481,14,100.2,0,22.75,0,1.032,,0.836942821
270.653,4.176211684,0,24.34842465,24.90640244,13.84354301,-0.876791076,481,14,100.2,0,22.75,0,1.032,,0.876791076
270.753,4.176171816,0,24.37806671,24.9162723,13.8467797,-0.793109741,481,14,100.2,0,22.75,0,1.032,,0.793109741
270.853,4.176131948,0,24.36818611,24.90640244,13.8500164,-0.821003519,481,14,100.2,0,22.75,0,1.032,,0.821003519
270.953,4.17609208,0,24.34842465,24.9162723,13.77880905,-0.801079391,481,14,100.2,0,22.75,0,1.032,,0.801079391
271.053,4.176131948,0,24.36818611,24.89653249,13.80793933,-0.797094566,481,14,100.2,0,22.75,0,1.032,,0.797094566
271.153,4.176052212,0,24.37806671,24.9162723,13.82088612,-0.753261486,481,14,100.2,0,22.75,0,1.032,,0.753261486
271.253,4.176171816,0,24.35830542,24.94588135,13.87590999,-0.737322184,481,14,100.2,0,22.75,0,1.032,,0.737322184
271.353,4.176211684,0,24.37806671,24.94588135,13.82412282,-0.721382882,481,14,100.2,0,22.75,0,1.032,,0.721382882
271.453,4.176131948,0,24.36818611,24.90640244,13.87914668,-0.789124915,481,14,100.2,0,22.75,0,1.032,,0.789124915
271.553,4.17609208,0,24.38794722,24.9162723,13.8467797,-0.824988344,481,14,100.2,0,22.75,0,1.032,,0.824988344
271.653,4.176171816,0,24.36818611,24.9162723,13.87267329,-0.737322184,481,14,100.2,0,22.75,0,1.032,,0.737322184
271.753,4.17609208,0,24.34842465,24.90640244,13.78204575,-0.801079391,481,14,100.2,0,22.75,0,1.032,,0.801079391
271.853,4.176052212,0,24.35830542,24.93601175,13.8532531,-0.836942821,481,14,100.2,0,22.75,0,1.032,,0.836942821
271.953,4.176131948,0,24.37806671,24.89653249,13.83059621,-0.82897317,481,14,100.2,0,22.75,0,1.032,,0.82897317
272.053,4.176171816,0,24.35830542,24.92614207,13.8467797,-0.753261486,481,14,100.2,0,22.75,0,1.032,,0.753261486
272.153,4.176171816,0,24.36818611,24.93601175,13.8597265,-0.821003519,481,14,100.2,0,22.75,0,1.032,,0.821003519
272.253,4.176131948,0,24.36818611,24.93601175,13.8597265,-0.87280625,481,14,100.2,0,22.75,0,1.032,,0.87280625
272.353,4.176131948,0,24.36818611,24.9162723,13.79822924,-0.840927646,481,14,100.2,0,22.75,0,1.032,,0.840927646
272.453,4.176171816,0,24.35830542,24.90640244,13.86943659,-0.70544358,481,14,100.2,0,22.75,0,1.032,,0.70544358
272.553,4.176211684,0,24.36818611,24.94588135,13.8564898,-0.70544358,481,14,100.2,0,22.75,0,1.032,,0.70544358
272.653,4.17609208,0,24.36818611,24.88666245,13.86619989,-0.773185613,481,14,100.2,0,22.75,0,1.032,,0.773185613
272.753,4.17609208,0,24.36818611,24.92614207,13.83059621,-0.801079391,481,14,100.2,0,22.75,0,1.032,,0.801079391
272.853,4.176131948,0,24.34842465,24.90640244,13.81441273,-0.637701547,481,14,100.2,0,22.75,0,1.032,,0.637701547
272.953,4.176131948,0,24.35830542,24.9162723,13.79822924,-0.725367707,481,14,100.2,0,22.75,0,1.032,,0.725367707
273.053,4.176171816,0,24.39782764,24.89653249,13.83383291,-0.801079391,481,14,100.2,0,22.75,0,1.032,,0.801079391
273.153,4.176171816,0,24.35830542,24.92614207,13.87267329,-0.809049042,481,14,100.2,0,22.75,0,1.032,,0.809049042
273.253,4.176171816,0,24.35830542,24.90640244,13.82412282,-0.777170439,481,14,100.2,0,22.75,0,1.032,,0.777170439
273.353,4.17609208,0,24.34842465,24.90640244,13.8532531,-0.761231137,481,14,100.2,0,22.75,0,1.032,,0.761231137
273.453,4.176131948,0,24.34842465,24.9162723,13.84354301,-0.745291835,481,14,100.2,0,22.75,0,1.032,,0.745291835
273.553,4.176171816,0,24.34842465,24.89653249,13.86296319,-0.781155264,481,14,100.2,0,22.75,0,1.032,,0.781155264
273.653,4.176171816,0,24.36818611,24.88666245,13.86619989,-0.761231137,481,14,100.2,0,22.75,0,1.032,,0.761231137
273.753,4.17609208,0,24.36818611,24.90640244,13.8500164,-0.797094566,481,14,100.2,0,22.75,0,1.032,,0.797094566
